codigo_produto;descricaoproduto;codigo_familia;preco_venda_unitario;custo_produto_unitario
2871401;Luxurious Home Appliances Brown #200;CSF ;379.90;159.25
2871402;Stylish Home Appliances Orange #672;CSF ;379.90;159.24
2871403;Fun Home Appliances Navy #309;CSF ;379.90;159.25
2871404;High-Quality Home Appliances Pink #942;CSF ;379.90;159.25
2871406;Durable Home Appliances Magenta #91;CSF ;399.90;167.62
2871408;Fun Home Appliances Purple #348;CSF ;399.90;167.62
2871411;Powerful Home Appliances Blue #371;CSF ;399.90;167.62
2871412;Innovative Home Appliances Maroon #427;CSF ;379.90;159.25
2871413;High-Quality Home Appliances Olive #962;CSF ;379.90;159.25
2871414;High-Quality Home Appliances Maroon #473;CSF ;379.90;159.25
2871501;Long-Lasting Lighting Cyan #525;CS  ;399.90;218.19
2871502;High-Quality Lighting Brown #409;CS  ;399.90;218.19
2871503;Beautiful Lighting Blue #894;CS  ;399.90;218.19
2871504;Sustainable Lighting Olive #562;CS  ;399.90;218.19
2871505;Long-Lasting Lighting Lime #683;CS  ;399.90;218.19
2871508;Modern Lighting White #877;CS  ;529.50;231.28
2871510;Powerful Lighting White #519;CS  ;529.50;231.27
2871512;Durable Lighting Navy #26;CS  ;529.50;231.27
2871514;Powerful Lighting Magenta #627;CS  ;579.40;231.27
2871516;Innovative Lighting Blue #239;CS  ;579.40;253.09
2871520;Powerful Lighting Orange #257;CS  ;579.40;231.27
2871522;Durable Lighting Navy #607;CS  ;579.40;231.28
2871600;Luxurious Lighting Green #746;CS  ;239.50;100.36
2871601;Fun Lighting Blue #538;CS  ;239.50;100.37
2871602;Eco-Friendly Lighting Lime #392;CS  ;239.50;100.36
2871603;Delicious Lighting Lime #209;CS  ;239.50;100.37
2871604;Luxurious Lighting Lime #780;CS  ;239.50;100.37
2871608;Stylish Lighting Olive #347;CS  ;224.90;96.39
2871612;Sophisticated Lighting Orange #285;CS  ;224.90;117.34
2871616;Sophisticated Lighting Gray #950;CS  ;224.90;117.34
2871617;Sophisticated Lighting Navy #754;CS  ;224.90;117.34
2871618;Elegant Lighting Red #716;CS  ;224.90;117.34
2871619;Beautiful Lighting Green #636;CS  ;224.90;117.34
2871621;Luxurious Lighting Olive #806;CS  ;300.00;125.72
2871627;Sophisticated Lighting Gray #440;CS  ;300.00;125.72
2871700;Useful Books Silver #17;CSMC;629.40;274.92
2871706;Powerful Books Gray #542;CSMC;629.40;274.92
2871709;Sophisticated Books Navy #577;CSMC;679.30;230.40
2871711;Versatile Books Gold #446;CSMC;679.30;230.40
2871715;High-Quality Books White #244;CSMC;542.90;296.73
2871716;High-Quality Books White #229;CSMC;542.90;274.92
2871718;Useful Books White #175;CSMC;542.90;296.73
2871719;Long-Lasting Books Yellow #281;CSMC;542.90;296.73
2871720;Powerful Books Red #4;CSMC;542.90;274.92
2871722;Modern Books Silver #938;CSMC;542.90;296.73
2871723;Stylish Books White #381;CSMC;542.90;296.73
2871725;Delicious Books Purple #912;CSMC;542.90;296.73
2871727;Sophisticated Books Blue #583;CSMC;542.90;296.73
2871728;Sustainable Books Navy #142;CSMC;542.90;274.92
2871802;Sophisticated Lighting White #225;CS  ;402.90;196.37
2871803;Useful Lighting Green #622;CS  ;402.90;196.37
2871810;High-Quality Lighting Green #791;CS  ;402.90;196.37
2871811;Comfortable Lighting Olive #3;CS  ;402.90;196.37
2871813;Stylish Lighting Pink #788;CS  ;402.90;196.37
2871814;Durable Lighting Lime #653;CS  ;402.90;196.37
2871816;Useful Lighting Purple #50;CS  ;402.90;196.37
2871818;Durable Lighting Orange #14;CS  ;402.90;196.37
2871819;Versatile Lighting Olive #492;CS  ;402.90;196.37
2872300;Sophisticated Musical Accessories Navy #620;CSFC;649.30;283.64
2872303;Versatile Musical Accessories Green #55;CSFC;649.30;288.00
2872306;Luxurious Musical Accessories Teal #632;CSFC;649.30;274.92
2872307;Beautiful Musical Accessories Maroon #165;CSFC;649.30;283.64
2872308;Elegant Musical Accessories Lime #994;CSFC;649.30;283.64
2872311;Modern Musical Accessories Gold #530;CSFC;649.30;274.92
2872321;Luxurious Musical Accessories Green #257;CSFC;699.30;283.64
2872400;Fun Home Appliances Green #9;CSF ;399.60;174.55
2872402;Useful Home Appliances Lime #53;CSF ;399.60;174.55
2872403;Useful Home Appliances Magenta #999;CSF ;399.60;174.55
2872405;Sustainable Home Appliances Gold #912;CSF ;399.60;174.55
2872415;Versatile Home Appliances Gray #638;CSF ;259.80;174.55
2872416;Long-Lasting Home Appliances Cyan #213;CSF ;259.80;148.37
2872500;Sustainable Lighting Gold #840;CS  ;499.90;261.82
2872503;Comfortable Lighting Teal #118;CS  ;499.90;261.82
2872504;Delicious Lighting Purple #650;CS  ;499.90;261.82
2872505;Eco-Friendly Lighting Navy #584;CS  ;499.90;261.82
2872506;Versatile Lighting Blue #581;CS  ;499.90;261.82
2872507;Elegant Lighting Gray #209;CS  ;499.90;261.82
2872508;Comfortable Lighting Silver #487;CS  ;499.90;261.82
2872513;Practical Lighting Silver #318;CS  ;499.90;261.82
2872517;Versatile Lighting Teal #169;CS  ;499.90;220.80
2872519;Elegant Lighting Gray #24;CS  ;499.90;261.82
2872520;Modern Lighting White #829;CS  ;499.90;220.80
2872600;Modern Lighting Cyan #716;CS  ;449.60;196.37
2872603;Durable Lighting Gold #626;CS  ;449.60;196.37
2872604;Fun Lighting Navy #475;CS  ;449.60;196.37
2872606;Useful Lighting Olive #292;CS  ;449.60;196.37
2872609;Practical Lighting Navy #304;CS  ;449.60;196.37
2872612;Comfortable Lighting Teal #151;CS  ;449.60;196.37
2872614;Delicious Lighting Navy #550;CS  ;449.60;196.37
2872615;Delicious Lighting Brown #614;CS  ;449.60;196.37
2872616;Modern Lighting Orange #100;CS  ;449.60;196.37
2872617;Stylish Lighting Blue #308;CS  ;449.60;196.37
2872618;Delicious Lighting Black #226;CS  ;449.60;196.37
2872619;Comfortable Lighting Teal #149;CS  ;449.60;196.37
2872620;Elegant Lighting Brown #932;CS  ;449.60;196.37
2872621;Sophisticated Lighting White #428;CS  ;449.60;174.55
2872622;Beautiful Lighting Silver #869;CS  ;449.60;174.55
2872902;Durable Home Appliances Magenta #853;CSF ;219.90;196.37
2872905;Beautiful Home Appliances Silver #849;CSF ;219.90;196.37
2873009;Durable Home Appliances Gray #501;CSF ;344.60;218.19
2873014;Fun Home Appliances Silver #96;CSF ;449.00;218.19
2873019;High-Quality Home Appliances Black #988;CSF ;449.00;218.19
2873106;Luxurious Home Appliances Teal #575;CSF ;429.90;196.37
2873107;Delicious Home Appliances Silver #152;CSF ;429.90;196.37
2873110;Stylish Home Appliances Blue #710;CSF ;429.90;196.37
2873112;Durable Home Appliances Maroon #469;CSF ;468.50;196.37
2873113;Sustainable Home Appliances Silver #664;CSF ;468.50;196.37
2873114;Modern Home Appliances Brown #543;CSF ;468.50;196.37
2873115;High-Quality Home Appliances Yellow #219;CSF ;468.50;196.37
2873116;Sophisticated Home Appliances Navy #718;CSF ;468.50;196.37
2873204;Sophisticated Home Appliances Olive #125;CSF ;339.90;187.64
2873207;Stylish Home Appliances Olive #856;CSF ;399.60;148.80
2873209;Durable Home Appliances Gold #191;CSF ;399.60;174.55
2873210;Eco-Friendly Home Appliances White #832;CSF ;399.60;174.55
2873211;Versatile Home Appliances Pink #663;CSF ;399.60;174.55
2873300;Powerful Household Goods Blue #532;MSH ;1399.90;728.54
2873914;Modern Lighting Teal #586;CS  ;312.90;170.18
2873915;Sustainable Lighting Purple #341;CS  ;312.90;148.80
2873918;Useful Lighting Green #140;CS  ;312.90;170.18
2873920;Powerful Lighting Purple #185;CS  ;312.90;170.18
2874202;Fun Musical Accessories Brown #351;CSFC;399.90;167.62
2874204;Beautiful Musical Accessories Teal #627;CSFC;399.90;167.62
2874206;Stylish Musical Accessories Lime #140;CSFC;379.90;159.25
2874208;Luxurious Musical Accessories Maroon #695;CSFC;379.90;159.25
2874209;Versatile Musical Accessories Navy #634;CSFC;379.90;159.25
2874301;Delicious Home Appliances Red #112;CSF ;300.00;125.72
2874302;Elegant Home Appliances Purple #954;CSF ;300.00;125.72
2874305;Delicious Home Appliances Magenta #395;CSF ;300.00;125.72
2874309;Comfortable Home Appliances Magenta #741;CSF ;269.90;125.72
2874311;Elegant Home Appliances White #366;CSF ;269.90;125.72
2874314;Delicious Home Appliances White #400;CSF ;299.90;125.72
2874315;Powerful Home Appliances Purple #275;CSF ;299.90;125.72
2874316;Beautiful Home Appliances Teal #157;CSF ;299.90;125.72
2874320;Practical Home Appliances Pink #837;CSF ;259.90;125.72
2874321;Fun Home Appliances Magenta #601;CSF ;259.90;125.72
2874322;Sustainable Home Appliances Navy #303;CSF ;259.90;125.72
2874500;Stylish Lighting Orange #699;CS  ;329.90;125.72
2874501;Eco-Friendly Lighting Blue #855;CS  ;329.90;125.72
2874502;Delicious Lighting Cyan #533;CS  ;329.90;138.29
2874503;Powerful Lighting Green #715;CS  ;329.90;112.00
2874508;Long-Lasting Lighting Brown #366;CS  ;329.90;138.29
2874509;Modern Lighting Maroon #754;CS  ;329.90;138.29
2874603;Powerful Books Gray #832;CSMC;349.90;146.67
2874604;Long-Lasting Books Navy #733;CSMC;349.90;146.67
2874605;Versatile Books Green #33;CSMC;349.90;146.67
2874610;Powerful Books Red #29;CSMC;379.90;159.25
2874611;Delicious Books Teal #386;CSMC;379.90;159.25
2874703;Eco-Friendly Books Green #505;CSMC;499.50;218.19
2874705;Sophisticated Books Gray #227;CSMC;499.50;218.19
2874800;Powerful Lighting Teal #824;CS  ;299.90;125.72
2874802;Useful Lighting Gold #306;CS  ;299.90;125.72
2874805;Comfortable Lighting White #910;CS  ;299.90;125.72
2874807;Practical Lighting Teal #281;CS  ;299.90;125.72
2874813;Useful Lighting Brown #744;CS  ;299.90;125.72
2875201;Elegant Home Appliances White #42;CSF ;372.20;200.73
2875800;Sustainable Home Appliances Pink #814;CSF ;474.90;196.37
2875801;Long-Lasting Home Appliances Brown #436;CSF ;474.90;253.09
2875802;Delicious Home Appliances Magenta #349;CSF ;474.90;209.45
2875809;Practical Home Appliances Maroon #474;CSF ;492.10;177.34
2875810;Useful Home Appliances Teal #572;CSF ;492.10;177.34
2875902;Useful Home Appliances Black #283;CSF ;284.90;187.64
2875905;High-Quality Home Appliances Teal #958;CSF ;284.90;187.64
2876001;Luxurious Home Appliances White #480;CSF ;280.00;117.34
2876003;Long-Lasting Home Appliances Brown #742;CSF ;280.00;117.34
2876104;Long-Lasting Lighting Yellow #781;CS  ;529.50;231.27
2876105;Luxurious Lighting Orange #743;CS  ;529.50;231.27
2876106;Beautiful Lighting White #509;CS  ;529.50;196.37
2876108;Sustainable Lighting Cyan #155;CS  ;529.50;231.27
2876109;Elegant Lighting Brown #109;CS  ;529.50;242.29
2876110;Useful Lighting Black #122;CS  ;529.50;242.30
2876111;Beautiful Lighting Green #146;CS  ;529.50;242.29
2876700;Beautiful Sports Equipment Blue #593;BB  ;357.00;164.30
2876908;High-Quality Home Appliances Purple #406;CSF ;280.00;117.34
2876909;Luxurious Home Appliances Olive #613;CSF ;280.00;117.34
2876910;Stylish Home Appliances Navy #994;CSF ;280.00;117.34
2876913;Sophisticated Home Appliances Pink #354;CSF ;280.00;117.34
2876914;Sophisticated Home Appliances Silver #512;CSF ;280.00;117.34
2876917;Stylish Home Appliances Brown #472;CSF ;280.00;117.34
2876921;Long-Lasting Home Appliances Magenta #755;CSF ;252.90;102.66
2876922;Long-Lasting Home Appliances Gray #879;CSF ;252.90;102.66
2876923;High-Quality Home Appliances Maroon #171;CSF ;252.90;102.66
2876924;High-Quality Home Appliances Purple #616;CSF ;252.90;102.66
2877102;Stylish Books Gold #80;CSMC;349.90;146.67
2877103;Modern Books Cyan #955;CSMC;349.90;146.67
2877104;High-Quality Books Purple #36;CSMC;349.90;146.67
2877105;Powerful Books Lime #321;CSMC;349.90;146.67
2877106;Beautiful Books Magenta #521;CSMC;349.90;146.67
2877107;Fun Books Lime #776;CSMC;349.90;146.67
2877111;Practical Books Navy #116;CSMC;296.90;125.72
2877201;Elegant Musical Accessories Yellow #434;CSFC;329.90;138.29
2877203;Practical Musical Accessories Red #243;CSFC;329.90;138.29
2877206;Long-Lasting Musical Accessories Black #143;CSFC;329.90;138.29
2877215;Durable Musical Accessories Gold #94;CSFC;349.90;146.67
2877216;Versatile Musical Accessories Green #544;CSFC;349.90;146.67
2877217;Stylish Musical Accessories Red #239;CSFC;349.90;146.67
2877218;Luxurious Musical Accessories Gold #188;CSFC;349.90;146.67
2877301;Long-Lasting Lighting Purple #122;CS  ;280.00;117.34
2877303;Long-Lasting Lighting Maroon #295;CS  ;280.00;117.34
2877304;Delicious Lighting White #148;CS  ;280.00;117.34
2877305;High-Quality Lighting Purple #44;CS  ;280.00;117.34
2877306;Durable Lighting Blue #606;CS  ;280.00;117.34
2877307;Sophisticated Lighting Gold #693;CS  ;280.00;117.34
2877323;Useful Lighting Silver #497;CS  ;199.90;104.76
2877327;Sustainable Lighting Maroon #185;CS  ;199.90;104.76
2877328;Durable Lighting Olive #703;CS  ;199.90;104.76
2877600;Delicious Hobbies Olive #545;190 ;140.80;80.57
2878600;Modern Hobbies Cyan #56;190 ;77.40;44.26
2879200;Versatile Necklaces Maroon #854;22  ;294.90;157.86
2879700;Practical Cleaning Supplies Silver #813;1   ;296.00;153.11
2881702;Comfortable Video Games Red #721;DMA ;24.20;10.55
2881703;Beautiful Video Games Gray #207;DMA ;24.20;10.56
2881900;Beautiful Sports Equipment Silver #897;BB  ;485.00;213.39
2885100;Beautiful Entertainment Green #114;140 ;74.20;30.78
2886100;Fun Automotive Repair Pink #394;CAMF;79.90;34.01
2886101;Elegant Automotive Repair Silver #601;CAMF;79.90;34.01
2886105;Sophisticated Automotive Repair Lime #366;CAMF;79.90;34.01
2886107;Luxurious Automotive Repair Blue #458;CAMF;49.90;33.03
2886110;Luxurious Automotive Repair Cyan #847;CAMF;49.90;33.03
2890600;High-Quality Home Decor Cyan #762;60  ;8.65;2.96
2892600;Powerful Kitchenware Orange #464;67  ;3.36;1.30
2893700;Comfortable Toys Teal #305;36  ;22.90;18.82
2893702;Sophisticated Toys Magenta #508;36  ;22.90;18.82
2893703;Delicious Toys White #245;36  ;22.90;21.12
2893900;Fun Building Materials Gold #448;APDP;749.60;377.07
2895000;Modern Creativity Lime #733;DESA;15.60;6.80
2896308;Practical Automotive Repair Orange #67;CAMF;74.90;41.51
2896309;Delicious Automotive Repair Gray #412;CAMF;74.90;41.51
2896311;Durable Automotive Repair Cyan #584;CAMF;74.90;41.51
2896312;Elegant Automotive Repair Teal #424;CAMF;74.90;41.51
2896501;Useful Automotive Repair Pink #138;CAMF;114.60;48.74
2896504;High-Quality Automotive Repair Orange #189;CAMF;114.60;48.74
2896507;Luxurious Automotive Repair Yellow #546;CAMF;114.60;48.75
2896510;Practical Automotive Repair Yellow #620;CAMF;114.60;48.74
2896513;Sophisticated Automotive Repair White #522;CAMF;114.60;48.74
2896515;Eco-Friendly Automotive Repair Magenta #158;CAMF;114.60;48.73
2896602;Stylish Automotive Repair Navy #807;CAMF;111.80;47.58
2896603;Practical Automotive Repair Green #707;CAMF;111.80;47.58
2896605;High-Quality Automotive Repair Maroon #79;CAMF;111.80;47.58
2896607;Useful Automotive Repair Cyan #87;CAMF;111.80;47.58
2896608;Versatile Automotive Repair Lime #72;CAMF;111.80;47.58
2896612;Beautiful Automotive Repair Pink #42;CAMF;111.80;47.58
2896613;Stylish Automotive Repair Maroon #307;CAMF;111.80;47.58
2897101;Eco-Friendly Hobbies White #343;190 ;23.10;13.20
2897702;Eco-Friendly Books Yellow #492;CSMC;451.10;192.00
2897703;Sustainable Books White #660;CSMC;451.10;192.00
2897704;Comfortable Books Green #196;CSMC;451.10;192.00
2897705;Luxurious Books Maroon #185;CSMC;451.10;192.00
2897710;Luxurious Books Cyan #470;CSMC;451.10;192.00
2897711;Sustainable Books White #524;CSMC;451.10;192.00
2897800;Useful Jewelry Lime #783;036 ;39.90;26.09
2897801;Long-Lasting Jewelry Purple #272;036 ;39.90;26.09
2897900;Sustainable Beauty Products Lime #311;MCT ;178.80;66.42
2897901;Stylish Beauty Products Gold #306;MCT ;178.80;80.21
2897903;Sophisticated Beauty Products Lime #280;MCT ;178.80;80.21
2899000;Delicious Tools Olive #551;FR  ;73.00;40.37
2899001;Luxurious Tools Pink #756;FR  ;73.00;40.37
2900902;Sustainable Hardware Yellow #188;SCF ;258.70;113.01
2900909;Modern Hardware Pink #985;SCF ;258.70;113.01
2900912;Beautiful Hardware Orange #907;SCF ;258.70;113.01
2900913;Durable Hardware Yellow #259;SCF ;258.70;113.01
2901004;Durable Hardware Blue #133;SCF ;398.60;174.10
2901010;Sustainable Hardware Green #866;SCF ;239.90;174.10
2901011;Sustainable Hardware Pink #61;SCF ;239.90;174.10
2901013;Eco-Friendly Hardware Lime #642;SCF ;239.90;174.10
2901018;Sustainable Hardware Gray #640;SCF ;239.90;174.10
2901020;Powerful Hardware Lime #965;SCF ;239.90;174.10
2901021;Versatile Hardware Lime #61;SCF ;239.90;174.10
2901203;Eco-Friendly Hardware Maroon #600;SCF ;239.90;174.10
2902600;High-Quality Software Blue #468;HBE ;14.40;6.12
2902700;Useful Software Purple #455;HBE ;14.40;6.12
2903000;Sophisticated Software Blue #155;HBE ;18.60;6.69
2905001;Eco-Friendly Electronics Brown #828;27  ;321.00;143.70
2905002;Stylish Electronics Magenta #223;27  ;321.00;130.64
2905003;Elegant Electronics Lime #84;27  ;192.90;107.65
2905101;Innovative Electronics Red #222;27  ;227.00;101.70
2905200;Innovative Electronics Yellow #499;27  ;199.90;91.14
2906400;Practical Tools Cyan #400;FR  ;69.90;38.67
2907001;Delicious Automotive Repair Blue #781;CAMF;54.90;33.71
2907007;Beautiful Automotive Repair Black #208;CAMF;54.90;33.71
2907008;Long-Lasting Automotive Repair Pink #248;CAMF;54.90;33.71
2907010;Innovative Automotive Repair Teal #624;CAMF;54.90;33.71
2907013;Modern Automotive Repair White #74;CAMF;54.90;33.71
2907015;High-Quality Automotive Repair Lime #884;CAMF;54.90;33.71
2907019;Useful Automotive Repair Yellow #155;CAMF;79.20;33.71
2907021;Luxurious Automotive Repair Orange #627;CAMF;79.20;33.71
2907022;Beautiful Automotive Repair Cyan #664;CAMF;79.20;33.71
2907100;Stylish Automotive Repair Pink #354;CAMF;63.90;37.52
2907101;Luxurious Automotive Repair Black #448;CAMF;63.90;37.52
2907105;Luxurious Automotive Repair Blue #525;CAMF;63.90;37.52
2907106;Sustainable Automotive Repair Magenta #262;CAMF;63.90;37.52
2907107;Sophisticated Automotive Repair Purple #420;CAMF;63.90;37.55
2907108;Powerful Automotive Repair Magenta #358;CAMF;63.90;37.52
2907110;Durable Automotive Repair Orange #825;CAMF;63.90;37.52
2907115;Modern Automotive Repair Navy #394;CAMF;63.90;37.55
2907116;Fun Automotive Repair Pink #219;CAMF;63.90;37.52
2907117;Long-Lasting Automotive Repair Yellow #520;CAMF;63.90;37.52
2907800;Long-Lasting Tools Green #872;FR  ;19.90;11.42
2907900;Sustainable Tools Maroon #577;FR  ;19.90;11.42
2908000;Versatile Tools White #729;FR  ;19.90;11.42
2908100;Comfortable Tools Pink #101;FR  ;19.90;11.42
2910703;Beautiful Office Supplies White #443;333 ;2126.00;1272.82
2910704;Elegant Office Supplies Teal #989;333 ;2126.00;1257.71
2911200;Sophisticated Home Decor Gray #620;60  ;25.00;10.90
2911700;Innovative Streaming Services Maroon #917;33  ;579.90;406.26
2911900;Useful Vehicle Accessories Pink #25;ALD ;3519.00;2298.89
2916902;Practical Automotive Repair Green #463;CAMF;103.60;44.08
2916904;Versatile Automotive Repair Orange #555;CAMF;103.60;44.09
2916905;Eco-Friendly Automotive Repair Green #401;CAMF;103.60;44.08
2916906;Beautiful Automotive Repair Magenta #353;CAMF;123.10;50.96
2916909;Versatile Automotive Repair Gold #106;CAMF;123.10;52.37
2916910;Innovative Automotive Repair Cyan #798;CAMF;123.10;52.37
2916911;Useful Automotive Repair Blue #780;CAMF;123.10;52.37
2916912;Beautiful Automotive Repair Lime #522;CAMF;123.10;52.37
2916913;High-Quality Automotive Repair Lime #215;CAMF;123.10;52.37
2916915;Versatile Automotive Repair Gray #379;CAMF;123.10;52.37
2916916;High-Quality Automotive Repair Pink #490;CAMF;123.10;52.37
2916917;High-Quality Automotive Repair Black #465;CAMF;123.10;52.37
2916920;High-Quality Automotive Repair Red #343;CAMF;110.60;47.06
2916921;Sophisticated Automotive Repair Teal #52;CAMF;110.60;47.06
2916922;Delicious Automotive Repair Maroon #354;CAMF;110.60;47.06
